lipid_id	lipid_name	pmol_d00_2	pmol_d00_3	pmol_d00_4	pmol_d00_5	pmol_d03_1	pmol_d03_2	pmol_d03_3	pmol_d03_5	pmol_d07_1	pmol_d07_3	pmol_d07_4	pmol_d07_5	pmol_d14_1	pmol_d14_2	pmol_d14_3	pmol_d14_4	pmol_d14_5
PC O-16:0;0/22:5;0	Phosphatidylcholine (O-16:0/22:5)							0.009841925086791	0.015516192914538		0.014303434655406	0.045745768689385	0.013804011020195	0.021248389911362				
PC O-16:1;0/22:4;0	Phosphatidylcholine (O-16:1_22:4)							0.287718573712167	0.297625392207687		0.365159322945925	0.483653122858451	0.39343682149457	0.267105269821976				
PC O-16:2;0/22:3;0	Phosphatidylcholine (O-16:2_22:3)											0.020773048779657						
PC O-18:0;0/20:5;0	Phosphatidylcholine (O-18:0/20:5)							0.009291034779231	0.004977578368541		0.011236408844407	0.007548948376322	0.01218595437993	0.016275837696903				
PC O-18:1;0/20:4;0	Phosphatidylcholine (O-18:1_20:4)							0.223982283076399	0.212121599842486		0.220064757688048	0.500102445952969	0.3135341655821	0.275059158884682				
PC O-18:2;0/20:3;0	Phosphatidylcholine (O-18:2_20:3)							0.010777053285351	0.005424812235935				0.010003264851678					
PC O-16:0;0/22:6;0	Phosphatidylcholine (O-16:0/22:6)		0.124500131136842			0.221443261806017	0.234499413853643	0.342718658483843	0.306659524595588	0.255416735211924	0.256977982428549	0.251658765076502			0.271090710311711		0.157902982160343	
PC O-16:1;0/22:5;0	Phosphatidylcholine (O-16:1_22:5)		0.129244326129428			0.197129498961576	0.160196672673979		0.210815150495162	0.220508198210283	0.182298435080981	0.15998304653587					0.088732407739766	
PC O-16:2;0/22:4;0	Phosphatidylcholine (O-16:2_22:4)		0.228586403945634			0.29455842563795	0.21899296790578	0.340751825176227	0.279805550806697	0.255815434691634	0.219525645455289	0.219685247622185			0.255792076390494		0.147878397716805	
PC O-18:0;0/20:6;0	Phosphatidylcholine (O-18:0/20:6)		0.131335418273255			0.12864291178037	0.343552648615128	0.19388575641616	0.0956741605595	0.211616539518762	0.09919760149049	0.064389357888403			0.250476228169459		0.112907631691136	
PC O-18:2;0/20:4;0	Phosphatidylcholine (O-18:2_20:4)		0.346037806645174			0.591709970297921	0.790957953418554	0.913070868630039	0.710945984155809	0.5935861561975	0.507402701113239	0.529697603328783			0.735576472990207		0.317129004560027	
PC O-17:0;0/22:6;0	Phosphatidylcholine (O-17:0/22:6)	5.10637814845653	4.35286732272308	4.57436874070787	6.87001882201055	3.87291440978562	3.82030933078052	3.14319585605886	3.74496919001581	3.90659053329676	3.99262862600346	3.52200313812463	4.95005144554397	2.19446579933223	5.76049851398632	6.37339290804842	3.36522980029314	4.60484149102956
PC O-17:2;0/22:4;0	Phosphatidylcholine (O-17:2_22:4)	0.844005464814542	0.455168035901921	0.500323582422965	0.674985096886313	0.208294365548718	0.312551970030929	0.18699158840632	0.289223161108756	0.284458409565847	0.364410588021327	0.209163665170142	0.338822346964586	0.198037306876941	0.390244739691877	0.507962542634966	0.204307280647942	0.445122437951586
PC O-17:1;0/22:6;0	Phosphatidylcholine (O-17:1_22:6)									1.3335676570791		1.47111431392407			2.04401275638824	2.08132245662279	1.14936016146488	
PC O-17:2;0/22:6;0	Phosphatidylcholine (O-17:2_22:6)	2.75648619814066		3.04526928288046	2.56472913465033	2.37045022700654	3.10417075657672	2.14476646138416	2.64250485479738	2.30493866854228	2.72826099987548	2.76662809707739	2.6891578513147	1.70654049043591		4.00439947269635	1.74966932831615	2.80611514254173
PC O-18:0;0/22:6;0	Phosphatidylcholine (O-18:0/22:6)	3.00247477857748	2.15517892022684	2.81154331509632	2.13809632508311	2.38533038033695		1.59851573856661	2.05849722610933			1.5775376693178	2.63163320956032		2.87633997490369	3.47942288273617	1.67156103137971	1.67692911565849
PC O-18:2;0/22:4;0	Phosphatidylcholine (O-18:2_22:4)	0.454390392599824	0.249637480654477	0.292920456129022	0.316081683596454	0.334764798496698		0.248291204067999	0.235669006240969			0.180212545121482	0.217531768090514		0.195734018815708	0.234709614082595	0.19095046687422	0.216135380447862
PC O-18:1;0/22:6;0	Phosphatidylcholine (O-18:1_22:6)						1.09870528246429		0.800814075639218									
PC O-17:0;0/24:6;0	Phosphatidylcholine (O-17:0/24:6)							9.14098410834982										
PE 14:0;0_18:0;0	Phosphatidylethanolamine (14:0_18:0)	0.250641755147889	0.274757846810908	0.240437660123327	0.279119128689019	0.283901644644508	0.315982052013368	0.293661186799712	0.285384992267779	0.299995190399485	0.31716962760501	0.216306316421109	0.257252672741332	0.257706200540938	0.386842518625131	0.378846844085627	0.230352750035559	0.293970421226712
PE 16:0;0_16:0;0	Phosphatidylethanolamine (16:0/16:0)	0.781671671191643	0.927354400689275	0.857696597352774	0.993213437415861	0.827931381140111	1.06955322249818	0.978696100575753	0.942237827177831	0.994989217725504	1.06090314061995	0.817257549138195	0.981963846239567	0.851826505332522	1.49253418437447	1.46987929116396	0.871770916615325	1.06396039837561
PE 14:0;0_18:1;0	Phosphatidylethanolamine (14:0_18:1)	0.085898590886268	0.110783222603308	0.087685866476974	0.103706693056328	0.069782398036954		0.084351339951657	0.115831729066675	0.101233820136056	0.115434308033524	0.079390510916318	0.118814839106114	0.072985914405999	0.157537763934739	0.133743314696367	0.079564425453095	0.069524190019296
PE 15:0;0_17:1;0	Phosphatidylethanolamine (15:0_17:1)				0.038978051947043	0.025113021772993			0.035883567449998					0.027317233590055		0.068771872129945		
PE 16:0;0_16:1;0	Phosphatidylethanolamine (16:0_16:1)	0.510379894355654	0.500704674433493	0.343202430721486	0.462098694326601	0.44739925112543	0.585708199239499	0.459686140361237	0.63405258520574	0.591826567391115	0.56475595485763	0.550458169550533	0.625268243554583	0.597293816286254	0.823188899746721	0.875755834396999	0.553466766260281	0.378178743178348
PE 16:0;0_18:0;0	Phosphatidylethanolamine (16:0_18:0)	11.3253413942118	12.6986151307103	11.604172817622	13.5676448052199	12.5838026944563	13.8410981085238	14.039354317685	15.5979774588938	12.5501920080581	13.6153264727352	12.6719065930498	13.3482359675989	9.99643372956881	16.8179884484486	19.5116556324289	11.2239725487129	12.0314282184397
PE 14:0;0_20:1;0	Phosphatidylethanolamine (14:0_20:1)						0.063217024695585	0.064251325306598	0.079440606772515						0.064202029967993		0.057034245999368	0.066961573941321
PE 16:0;0_18:1;0	Phosphatidylethanolamine (16:0_18:1)	26.4297495831407	27.9967031752975	24.9943943336232	31.3517915072876	23.7976921920799	27.6998763375515	25.7447948017753	28.1758707117178	28.3636220469348	27.6391771678733	24.6668634633319	27.5847405497858	21.9398699510636	36.644992191122	43.3143649892779	23.9227255467706	24.6749444857629
PE 16:1;0_18:0;0	Phosphatidylethanolamine (16:1_18:0)	0.83095554111058	0.877371581741514	0.791721207841503	1.00130598258393	0.855401806710135	0.986261378821787	0.938865759281511	1.17528928188936	1.19045989810496	1.11585120253598	0.973386555125535	1.08696467711531	1.00488415482065	1.49940664526392	1.61374164396306	0.805727136161827	0.947855449617322
PE 17:0;0_17:1;0	Phosphatidylethanolamine (17:0_17:1)					0.050306350473927				0.045305848554506					0.064881052890061			
PE 16:0;0_18:2;0	Phosphatidylethanolamine (16:0_18:2)	0.362476023033724	0.339415418141574	0.262203338663405	0.366157843695662	0.455977718732615	0.46190664616489	0.478941487010996	0.630126821372928	0.650387967794303	0.548499272412804	0.431025855901718	0.468346738296292	0.396886147732607	0.504733467489033	0.617641815097718	0.356924009540578	0.437793929185126
PE 16:1;0_18:1;0	Phosphatidylethanolamine (16:1_18:1)	1.47578668436449	1.33425965119475	1.12131347454402	1.64106357978074	1.60882508639903	1.73635503066171	1.65163681435515	2.00482744211353	1.77219660479906	1.75207815772386	1.55995788903503	1.57914253721258	1.51177926294729	1.99158492568115	2.24751261190575	1.36259339224437	1.51934365242821
PE 15:0;0_20:1;0	Phosphatidylethanolamine (15:0_20:1)								0.245196883997936			0.261365701638141	0.236641024228835		0.3546904186587	0.362021066893546	0.191177433261903	0.251106928987935
PE 16:0;0_19:1;0	Phosphatidylethanolamine (16:0_19:1)	0.358740861567564	0.251085792385127	0.205720319830411	0.305781118469162	0.285201901321537	0.352450304351395	0.316966526226889	0.283800205768299	0.359028774672975	0.297519028367562	0.215981935610832	0.215518050778157	0.329423632137575	0.352268343745502	0.303859582291883	0.196246316078182	0.196839170369283
PE 17:0;0_18:1;0	Phosphatidylethanolamine (17:0_18:1)	0.851916751948423	0.671911454572905	0.615017334828754	0.83702066082405	0.540971469915281	0.71947767936151	0.619524816607263	0.561612332782946	0.789990597918905	0.707206220446309	0.577132895318418	0.539567952809108	0.712726283357088	0.832074718544948	0.839829173383977	0.440057159462788	0.546492967692831
PE 18:0;0_18:0;0	Phosphatidylethanolamine (18:0/18:0)	0.293724839355602	0.270556110344602	0.271604734784023	0.265153362602386	0.368067338503369	0.500917835310408	0.458736411059319	0.4519219815803	0.306278977127637	0.347599075186012	0.316500995301592	0.323786822307405	0.204566893968927	1.91693697426603	1.81828368623331	0.229611543668208	0.284175006061621
PE 16:0;0_20:1;0	Phosphatidylethanolamine (16:0_20:1)	2.39134722519074	2.38174756530937	2.23371059516571	2.63556889997985	2.02264077566084	2.47981727130439	2.25757197068412	2.53663103106476	2.12893332745934	2.31613434926748	2.0828061128177	2.22679126942924	1.60482316386261	2.81301486004809	3.41247868901305	1.84510980845656	2.07311901039803
PE 16:1;0_20:0;0	Phosphatidylethanolamine (16:1_20:0)												0.253344918662827				0.191420317311719	0.225215296957675
PE 17:0;0_19:1;0	Phosphatidylethanolamine (17:0_19:1)		0.081938341880313				0.064448239549999		0.064949974210806			0.075170389718646		0.054496170449886				
PE 18:0;0_18:1;0	Phosphatidylethanolamine (18:0_18:1)	59.4246524922641	55.7504235271645	54.0963323326515	64.7173035348209	43.2530322704204	54.0265651499588	46.3065722201675	49.3514750725413	46.1468245942411	49.4312037570871	45.9137655586915	48.9114908590772	36.1722024504322	64.7423615791487	75.3923318977062	41.2208995020093	48.91179666978
PE 16:0;0_20:2;0	Phosphatidylethanolamine (16:0_20:2)	0.176489206450784	0.183431768930995	0.154981834058961	0.190478739916054	0.161247226923897	0.212576657284514	0.178420293084351	0.256301638789508	0.202250894449945	0.187802584307057	0.16392213221972	0.183319240745295	0.141660350277575	0.215899371900363	0.266190321557427	0.144306380693852	0.171016482719307
PE 16:1;0_20:1;0	Phosphatidylethanolamine (16:1_20:1)	1.03129085747016	0.892180774193316	0.97132101462467	1.22939470650591	0.729787211011595	0.993226041403538	0.799892154105374	0.912749444542814	0.877536519406653	0.935461039755448	0.88074249270425	0.924544426087002	0.695135432704701	1.25906144528251	1.47663234540211	0.692735173085608	0.957876889647554
PE 17:1;0_19:1;0	Phosphatidylethanolamine (17:1_19:1)	1.01021943076021	0.951280315915846	0.943518603918114	0.985168477240872	0.822598407097622	1.07009963114763	0.795193884965361	0.855288254968032	0.899385880249108	0.898624079622171	0.813399904927278	0.90133087584697	0.859567106385599	1.01850094080142	1.0516632012205	0.889866577744629	0.867948141992593
PE 18:0;0_18:2;0	Phosphatidylethanolamine (18:0_18:2)	1.69151938325927	1.57931643380039	1.49019827176178	2.03824428113445	1.46633735396657	1.89284049475677	1.77214044173494	2.28908466684065	2.25264580494651	1.91480321408224	1.5737782357828	1.78891116697101	1.46718043573554	2.45855608177881	2.79509238838658	1.28481282464452	1.90340869909729
PE 18:1;0_18:1;0	Phosphatidylethanolamine (18:1/18:1)	38.7209386411835	37.0996278939831	34.0389067358406	43.8903926615993	30.3028488003682	35.8362405790569	31.8403951655374	34.2425015161493	31.9441541282409	33.7898368714673	28.8373048593402	31.3534914838702	24.8408064191271	42.5139719094393	51.1079527454509	28.057032674271	31.5785189990581
PE 16:0;0_20:3;0	Phosphatidylethanolamine (16:0_20:3)	0.713989463999349	0.906206613548181	0.724665891439274	0.912543234835943	0.854823107839089	0.79837742093734	0.940740115095745	0.9971068439802	1.55339844967206	1.23917310669907	0.877505160572992	1.03863138881272	0.813309407713951	1.16550816136277	1.37157095717287	0.780445617147798	0.824896470040746
PE 16:1;0_20:2;0	Phosphatidylethanolamine (16:1_20:2)	0.081921139930672				0.071182675956524	0.078638345503935	0.08482157161111	0.085784620357735	0.106814571404173			0.0883942215604	0.051165252634141	0.100505682917986	0.12991697674909	0.072968326475845	0.07321605859066
PE 17:1;0_19:2;0	Phosphatidylethanolamine (17:1_19:2)	0.032975065677891					0.028545580339899		0.034483765475777						0.044500812670214	0.039734597164676		0.028996316829353
PE 18:0;0_18:3;0	Phosphatidylethanolamine (18:0_18:3)								0.167614548537656									
PE 18:1;0_18:2;0	Phosphatidylethanolamine (18:1_18:2)	1.08794158399466	1.20421325024508	1.0422509376523	1.56148322046176	1.09670017109516	1.13956302919391	1.28117099033398	1.61270614185981	1.85796513244883	1.67543953469321	1.12923874015406	1.44214655211274	0.9095998074281	1.56204305420916	2.19157842213865	0.963499670777149	1.25920342629859
PE 14:0;0_22:4;0	Phosphatidylethanolamine (14:0_22:4)		0.090421687685459															
PE 16:0;0_20:4;0	Phosphatidylethanolamine (16:0_20:4)	14.6664538190218	16.1728387508882	14.0150035192502	17.287078214163	13.8204311772639	14.6469406668033	14.3260938049721	15.5547862713443	17.0996356433839	16.9858384468238	16.9423082813932	18.0436016047046	16.5053192449201	28.4901685024132	30.2149557996195	18.2388297532281	16.8786082625187
PE 16:1;0_20:3;0	Phosphatidylethanolamine (16:1_20:3)	0.327701761672329	0.342158691501182	0.386468776886979		0.34167110704662	0.357571932201199		0.396986567092563	0.3987495532419	0.463419454871234	0.354886691835655	0.43890627596698	0.333337537067749	0.531712957876781	0.64254373043328	0.377210228159504	0.404202491144636
PE 18:1;0_18:3;0	Phosphatidylethanolamine (18:1_18:3)													1.79735502310588				
PE 18:2;0_18:2;0	Phosphatidylethanolamine (18:2/18:2)	0.245938747895132	0.225849914369053	0.195751537797157	0.29347940226299	0.310677648274427	0.243765177484349	0.337234433198184	0.313238451724031	0.313975236216718	0.355989164529101	0.18484504948326	0.3377554611344	0.187052538936237	0.33854028824397	0.602159645748095	0.226417103650771	0.310173607937985
PE 16:0;0_20:5;0	Phosphatidylethanolamine (16:0_20:5)													0.297856306657623	0.271704337917475			
PE 16:1;0_20:4;0	Phosphatidylethanolamine (16:1_20:4)									0.634196760498231		0.57838766023815	0.581552460034758	0.371369336378184	0.430697562083321		0.784657735535747	
PE 17:0;0_20:1;0	Phosphatidylethanolamine (17:0_20:1)	0.340110697894292	0.324584495944229	0.278522215694273	0.366699623240337	0.244593667183135	0.287972523422477	0.222668086211334	0.34056868644792	0.303243287104819	0.291990540929734	0.345326120678699	0.286401376407175	0.226116956914297	0.324738672424547	0.407066989715207	0.266661791950365	0.287176639429482
PE 17:1;0_20:0;0	Phosphatidylethanolamine (17:1_20:0)	0.324773610545867	0.309476883672452	0.249757136874296	0.323785032663576	0.225592644694587	0.292857236053935	0.210511890435797	0.329650256424543	0.282398584228015	0.273087174229828	0.336179625023805	0.268759067540309	0.203672419298722	0.310142818154575	0.360262568209333	0.233145556008561	0.265035032420853
PE 18:0;0_19:1;0	Phosphatidylethanolamine (18:0_19:1)	0.073439049547316	0.062569734562606	0.04668978747307	0.062554856478833	0.063293565358155	0.081929113194597	0.069136839271114	0.097531842451679	0.080668589583595	0.064448506661018	0.074064469965593	0.060933940002867	0.058445072980909	0.076812721820581	0.078601417405522	0.056234675874307	0.051963921259512
PE 15:0;0_22:2;0	Phosphatidylethanolamine (15:0_22:2)									0.009493443653649								
PE 17:0;0_20:2;0	Phosphatidylethanolamine (17:0_20:2)	0.05205552364468				0.05362902457584	0.054598794503486		0.055702827784966					0.033986778713338				
PE 18:1;0_19:1;0	Phosphatidylethanolamine (18:1_19:1)	0.565964123076985			0.536610224726145	0.439015631218266	0.524048901667692		0.47501901799373	0.467115683733585				0.34880545539341				
PE 15:0;0_22:4;0	Phosphatidylethanolamine (15:0_22:4)														0.603880211728082			
PE 17:0;0_20:4;0	Phosphatidylethanolamine (17:0_20:4)	1.00311191658364	1.15936236600863	0.806822945388609	1.25168136314101	1.0133538451261	1.30356331902457	1.0034685176083	1.19681849038108	1.44374951371131	1.37463113073808	1.52558845606534	1.73401701157522	1.83243845313456	1.47702541217249	2.3656195685182	1.63165964779691	1.02508373170773
PE 15:0;0_22:6;0	Phosphatidylethanolamine (15:0_22:6)														1.97762374308723			
PE 16:0;0_22:1;0	Phosphatidylethanolamine (16:0_22:1)	0.518862139895652	0.457635753393345	0.415658669071992	0.478058314015307	0.456175724562056	0.523508429231316	0.465561524979108	0.53783183026164	0.39167343509731	0.475747696854278	0.442031608447861	0.410180649444547	0.289211197352103	0.47113907017233	0.582234229215695	0.327636319472609	0.43058616838348
PE 16:1;0_22:0;0	Phosphatidylethanolamine (16:1_22:0)							0.055292869131489							0.068254097452431			
PE 17:0;0_21:1;0	Phosphatidylethanolamine (17:0_21:1)		0.045950360732885		0.056536725014889			0.043767840000031		0.04015055913831				0.046622655796154				
PE 17:1;0_21:0;0	Phosphatidylethanolamine (17:1_21:0)		0.07372469139354	0.06105170925126	0.076468015050223	0.064499504832371	0.088123097198073	0.049481598457525	0.070093971508662	0.067226601494634	0.062732318362256	0.067205452979684	0.075655990873889	0.051692082375208	0.08318936969458	0.072190986665363	0.045399687994461	0.073827228636059
PE 18:0;0_20:1;0	Phosphatidylethanolamine (18:0_20:1)	6.30115108129197	5.45024435521731	5.89118524252912	6.48682358349124	4.27729704512368	5.62803857817004	4.55236412636158	4.64134671336411	3.92743588684883	4.61272865244914	4.5641054720131	4.53533526466156	2.62866945699702	5.11722443986257	5.68373314888562	3.52125276749637	4.16784392436012
PE 18:1;0_20:0;0	Phosphatidylethanolamine (18:1_20:0)	4.94027257822018	4.38214346240462	4.46869683495356	5.19995064572752	3.53661485643619	4.34744894633464	3.74896939888282	4.02821324170674	3.4478297178991	4.13897499277586	3.83240376948205	3.94776367648116	2.56257807065648	4.91858273607843	5.51992101250281	3.155858996607	3.75793236255638
PE 16:0;0_22:2;0	Phosphatidylethanolamine (16:0_22:2)				1.17063487657768													
PE 16:1;0_22:1;0	Phosphatidylethanolamine (16:1_22:1)	0.139945406211834	0.108694959524251	0.099108391787346	0.106577951107759	0.103735863151704	0.108126720897423	0.100488654590508	0.120221060438674	0.105659269501434	0.112702205779656	0.107124680619761	0.102934590193895	0.079389248001286	0.162532460911737	0.131743588743215	0.078333525086528	0.108878691838851
PE 17:1;0_21:1;0	Phosphatidylethanolamine (17:1_21:1)	0.479116821562441	0.449585401228199	0.441247370495306	0.365788988353468	0.479712853090823	0.578253901073255	0.424336438310284	0.444014159855032	0.425748948091246	0.448813717493549	0.417895777280519	0.440434444819283	0.392631562323405	0.441889104719085	0.432285501976926	0.413057702233024	0.424829364985231
PE 18:0;0_20:2;0	Phosphatidylethanolamine (18:0_20:2)	0.248380506171273	0.217316036444238	0.208993992909036	0.218155293238356	0.191367917184088	0.240550660810512	0.198620874306484	0.216108121908426	0.224704689349433	0.212354970574275	0.189808420835839	0.206825244702906	0.140349189747063	0.263561743614183	0.297732279290449	0.155588083287867	0.202246558094793
PE 18:1;0_20:1;0	Phosphatidylethanolamine (18:1_20:1)	5.58798647301411	4.45696671448461	4.95552832551728	4.94438012763827	3.65734425875627	4.75398339041798	3.97821139821341	4.08514372222959	3.43908292090078	3.79555496817105	3.60547622964655	3.72505159801463	2.33416768372905	4.45054499324917	5.31185358256874	3.00676888635788	3.53538488251345
PE 18:2;0_20:0;0	Phosphatidylethanolamine (18:2_20:0)	0.286478437936232	0.207837401288778	0.261776197852544	0.267479178380411	0.219155576308031	0.285149266793279	0.252757862064691	0.330209533476675	0.313369412422859	0.267075867452426	0.22901820996112	0.254238511866668	0.200279107687765	0.314946863258216	0.375273379447729	0.162561135279655	0.271718577500433
PE 19:1;0_19:1;0	Phosphatidylethanolamine (19:1/19:1)	0.021017937728347		0.017264423569027				0.014277137401788							0.020760885108403			
PE 16:1;0_22:2;0	Phosphatidylethanolamine (16:1_22:2)	0.091615527030502		0.103195410748654		0.114900769868105			0.19277997917752	0.134053284371227	0.141311331831037	0.143939210105195				0.14176037216552		0.097978184964867
PE 17:1;0_21:2;0	Phosphatidylethanolamine (17:1_21:2)			0.049081142278559			0.053763107629734		0.052320641347961		0.036532650565694		0.038410350881141		0.065063175860769	0.05805501075948	0.037367532767501	
PE 18:0;0_20:3;0	Phosphatidylethanolamine (18:0_20:3)	3.73943833781887	3.30000973950254	3.12245541082196	3.94863636643821	3.19239743763019	3.99384248539337	3.02904991300715	4.00883250699641	5.03480782516074	3.87231659993482	3.38474578908416	4.00807378930463	2.65376465390182	4.82379136295514	5.68075930140355	3.08953966292327	3.42783169847724
PE 18:1;0_20:2;0	Phosphatidylethanolamine (18:1_20:2)	0.52184493801504	0.430859118813771	0.440061786163023	0.551109218697952	0.362349430981339	0.51709153078215	0.35367999659869	0.435468504902142	0.470464578824588	0.394156749060659	0.389836611349728	0.410063707106831	0.260352308451891	0.45312989589551	0.56961157256647	0.331904957323515	0.374160583759422
PE 18:2;0_20:1;0	Phosphatidylethanolamine (18:2_20:1)	0.092483195336098	0.076786357836575	0.063121488745267	0.105196501198946	0.065741159666008	0.091085118808761	0.065534964329562	0.089960891148002	0.091503391635034	0.063414461185022	0.068595555682031	0.077612620678516	0.045186789936688	0.088560167213331	0.101231114558834	0.052104232994824	0.063775082771786
PE 16:0;0_22:4;0	Phosphatidylethanolamine (16:0_22:4)	9.49224212015798	10.3787582615669	8.80497728305092	10.9504159007352	9.59807263948249	10.2759872103262	9.79723963411802	11.6227198254189	10.1899621665592	10.7256625437097	9.83268617411866	10.4363060941928	8.00861735905885	14.6244130889905	15.6079193948078	8.82767360735962	9.17347375714155
PE 16:1;0_22:3;0	Phosphatidylethanolamine (16:1_22:3)		0.678504993801007													1.09114413306685		
PE 18:0;0_20:4;0	Phosphatidylethanolamine (18:0_20:4)	129.127020231228	144.120043088174	126.578249823977	156.042986851408	132.96029635398	142.516685259515	138.615581242221	154.604630821086	124.589231375307	138.521442333594	124.416143979158	138.825111748281	112.670326549663	208.693665993029	234.452666198445	127.270607131208	137.536559372557
PE 18:1;0_20:3;0	Phosphatidylethanolamine (18:1_20:3)	3.93295394230484	3.27519356230618	3.3815450615624	4.15215952840667	3.01939579334835	3.21655459900003	2.88148737601123	3.53358040997609	3.8092543520013	3.7590956299882	2.87383265568541	3.17310283994678	2.66320913403979	4.73328060257229	5.27814534021005	2.75017389185301	3.24744881596887
PE 16:0;0_22:5;0	Phosphatidylethanolamine (16:0_22:5)	5.62116748917571	6.12112939879159	5.39844032771751	6.37209971922849		6.17431163519806	5.70508744289636	6.57035530059228	6.58504196632156	6.73346865199217	6.21916117311092	6.31541868816705	5.44930273640215	9.31878606471476	10.6582393488386	5.64520038389965	5.82370164702886
PE 16:1;0_22:4;0	Phosphatidylethanolamine (16:1_22:4)	0.796540979257706		0.806775551649566	0.92975180882973	0.797880006797269	0.760592216685681	0.702922253138244	0.747420544948213	0.748707592683428	0.671192295426656		0.762340885684385	0.599317261030428	1.25480412301309	1.31036428346378	0.642095624987365	0.750251013574931
PE 18:0;0_20:5;0	Phosphatidylethanolamine (18:0_20:5)	0.524437264850211	0.523520618329811	0.403090449756886	0.540663633676999	0.768293413294356	0.521950645486663	0.483328342027367	0.4519018381075	0.572930500535804	0.537800143109667	0.326423468490289	0.471527586746844	0.513330872806356	0.727518886914959		0.463520025753937	0.429259409966476
PE 18:1;0_20:4;0	Phosphatidylethanolamine (18:1_20:4)	19.7485420870049	20.793206439179	17.3532442892439	23.1563178356701	18.5789318867546	15.4929219633894	14.1496830775304	14.4142723786695	16.0406923019538	16.9407161297625	16.4455237133056	17.2291964268922	16.638943356051	31.8252928024996	34.0739520099946	18.6833880265943	19.5449281137542
PE 18:2;0_20:3;0	Phosphatidylethanolamine (18:2_20:3)					0.073730317283641				0.056448066494719		0.067814309215357	0.063774936535618					
PE 16:0;0_22:6;0	Phosphatidylethanolamine (16:0_22:6)	46.2614719399111	58.8195453289901	47.9103999625668	58.9391652890731	51.8538609233341	56.3838272034747	50.3967619404104	61.3460983666253	54.4912882246616	55.4900518266564	49.4489248945641	54.8558492986208	45.3236128891596	83.8389711565126	90.6189119033898	51.2549057626421	50.4092081573212
PE 16:1;0_22:5;0	Phosphatidylethanolamine (16:1_22:5)						0.508238865881061									0.900172238876969		
PE 18:2;0_20:4;0	Phosphatidylethanolamine (18:2_20:4)	1.12885160636259		0.828824298928953		0.826755024625919	0.853550612688912	0.876250692479058	0.999941277802246	0.907590850906533	1.07091383348241		1.16602653173614	0.772122713569575	1.63433945562382	1.52484472868255	1.06762333443369	0.939989253094882
PE 16:1;0_22:6;0	Phosphatidylethanolamine (16:1_22:6)					0.460407030218195				0.540201585802334	0.477320660224511							
PE 17:0;0_22:6;0	Phosphatidylethanolamine (17:0_22:6)	1.22536143695945	1.38347353103562	0.984119799379247	1.29569219570892	1.33609637008224	1.59608802592619	1.3799510846024	1.71341953278069	1.72687263268805	1.65313599475417	1.57529439467627	1.81720819042535	1.47363888563144	2.08430745680306	2.51507547436846	1.38371542677466	1.26526365630538
PE 17:1;0_23:0;0	Phosphatidylethanolamine (17:1_23:0)							0.015294409685323							0.013817794929181			
PE 18:0;0_22:1;0	Phosphatidylethanolamine (18:0_22:1)	0.214179458285781	0.154489280677458	0.178330207923983	0.183920280624008	0.113762502970619	0.216234610467988	0.16862892268208	0.185109645859478	0.122444719607382	0.134928954425676	0.187443541745836	0.185219882577128	0.11721854560445	0.207190298133512	0.202727741112447	0.167087331501059	0.126319325208397
PE 18:1;0_22:0;0	Phosphatidylethanolamine (18:1_22:0)	1.02084927403837	0.754554011828639	0.726366159921288	0.890094263177448	0.533146115339533	0.76654441179452	0.660592048049425	0.789195960450024	0.595543035750452	0.677601570911657	0.734093841975165	0.762307710495793	0.616100914814772	0.860566422130864	0.98567043226827	0.671941595257891	0.583224623452916
PE 20:0;0_20:1;0	Phosphatidylethanolamine (20:0_20:1)			0.149612634798781	0.169682047942176	0.087660621179322	0.154175585496436	0.127729163879167		0.101780189790846	0.110128103631451	0.155146240229334	0.135994620548126	0.094667343881107	0.17429338580097	0.182721072347478	0.114761845426986	0.106166566749217
PE 16:1;0_24:1;0	Phosphatidylethanolamine (16:1_24:1)		0.042164489412469		0.056720904740446			0.041211661001218					0.031522379060744					0.0334724965124
PE 17:1;0_23:1;0	Phosphatidylethanolamine (17:1_23:1)	0.084689819100859	0.062517394158382	0.060888410929634	0.080413244804731	0.050274444062676	0.056868076234284	0.050505862371989	0.044155207739053	0.061312256017224	0.050965470286171	0.050010221181309	0.05724262598327	0.034609154065995	0.073025955678251	0.069650580572238	0.05054753836877	0.061379928593954
PE 18:0;0_22:2;0	Phosphatidylethanolamine (18:0_22:2)	0.223347456377726	0.222098952762591	0.197132286125384	0.24103994204956	0.244167064174271	0.232099602679333	0.216535764786655	0.235558316423356	0.212998159803093	0.192891110717084	0.159773724949242	0.182516719062191	0.142853817833973	0.239993988720332	0.301957120835968	0.168026627400296	0.176231129334659
PE 18:1;0_22:1;0	Phosphatidylethanolamine (18:1_22:1)	1.14230358605298	0.98581381746341	0.91746384718839	1.19279077402584	0.815813573519538	0.948376391758831	0.810850009715193	0.784172350088549	0.86693803496215	0.790443582598795	0.779972403266072	0.799379461215001	0.551096723744831	0.982156960765298	1.18618522536388	0.729892986975223	0.806499465700056
PE 18:2;0_22:0;0	Phosphatidylethanolamine (18:2_22:0)	0.145028195019627	0.120209414398234	0.100380207516687	0.155981576519874	0.111864191701148	0.120655756911422	0.112424356897419	0.109129649319223	0.120748070479679	0.11200849175153	0.096752980108387	0.115159800779034	0.057701162114487	0.128773327564566	0.161391496192957	0.085278050987479	0.106200623404173
